f1,f2,f3,f4,f5,f6,f7,f8
2.6999999999999997,2.975,0.76,0.0705,0.06975,c2,0.703,0.36
4.59,4.585,1.4,0.29425,0.33525,c1,2.83,1.092
4.59,4.48,1.32,0.37975,0.2988,c1,2.972,0.9630000000000001
3.6,3.5700000000000003,1.0,0.1195,0.117,c2,1.187,0.612
2.3850000000000002,2.345,0.84,0.04675,0.05039999999999999,c0,0.444,0.22499999999999998
3.2399999999999998,3.3249999999999997,1.0,0.1025,0.11745000000000001,c2,0.981,0.375
3.195,3.36,1.28,0.1105,0.0954,c0,0.9279999999999999,0.717
4.32,4.41,1.28,0.26325,0.30150000000000005,c1,2.398,0.9450000000000001
3.87,3.8500000000000005,1.12,0.12825,0.16740000000000002,c1,1.427,0.675
3.1049999999999995,2.975,1.0,0.08,0.07155,c2,0.85,0.46199999999999997
5.084999999999999,5.005,1.44,0.42200000000000004,0.31815,c1,3.58,1.6155
3.195,3.465,0.96,0.107,0.09405,c2,0.993,0.4485
3.78,3.7800000000000002,1.16,0.21575,0.1467,c1,1.731,0.6525
4.05,4.0249999999999995,1.08,0.177,0.1881,c0,1.843,0.7095
4.41,4.34,1.52,0.27275,0.26685,c0,2.436,1.065
3.69,3.8150000000000004,1.12,0.1115,0.14400000000000002,c0,1.25,0.705
2.295,2.4499999999999997,0.64,0.04,0.03465,c0,0.383,0.189
3.285,3.395,1.24,0.21175,0.20565,c0,2.0580000000000003,0.9390000000000001
4.140000000000001,4.06,0.96,0.23125,0.21465,c1,1.987,0.8400000000000001
4.905,4.760000000000001,1.48,0.35375,0.3276,c0,3.344,1.44
3.33,3.4299999999999997,1.12,0.1215,0.10350000000000001,c1,1.17,0.585
4.095,4.2,1.16,0.2095,0.15435000000000001,c1,1.779,0.8069999999999999
4.95,4.7250000000000005,1.52,0.35525,0.33165,c1,3.102,1.2360000000000002
4.32,4.27,1.12,0.258,0.2025,c0,2.125,0.8744999999999999
4.41,4.515000000000001,1.28,0.26775,0.30105000000000004,c0,2.502,0.9495
5.175,5.04,1.56,0.53725,0.3438,c1,4.301,1.755
2.565,2.59,0.76,0.05675,0.046349999999999995,c2,0.452,0.2025
3.33,3.22,0.88,0.07425,0.07695,c2,0.793,0.4365
4.365,4.165,1.16,0.25175,0.26325,c1,2.503,0.99
1.8,1.9600000000000002,0.6,0.02725,0.01035,c2,0.245,0.10500000000000001
3.735,3.5700000000000003,1.16,0.16475,0.16515,c0,1.5019999999999998,0.609
3.33,3.2550000000000003,0.92,0.1305,0.0882,c2,1.068,0.42900000000000005
4.635,4.515000000000001,1.4,0.33725,0.3456,c0,3.223,1.155
2.835,3.01,0.76,0.0875,0.07200000000000001,c2,0.7559999999999999,0.3135
3.78,3.5,1.0,0.1275,0.135,c0,1.24,0.615
3.195,3.3249999999999997,1.0,0.10775,0.09945,c2,0.973,0.42599999999999993
3.8249999999999997,3.9549999999999996,1.08,0.1705,0.15075000000000002,c0,1.623,0.765
3.6,3.6750000000000003,1.36,0.13949999999999999,0.18495,c0,1.461,0.585
4.635,4.760000000000001,1.36,0.42075,0.2754,c0,3.223,1.185
3.5100000000000002,3.64,0.96,0.14425,0.1413,c0,1.287,0.483
2.1149999999999998,2.205,0.56,0.028999999999999998,0.02925,c2,0.298,0.14100000000000001
4.7700000000000005,4.655,1.48,0.228,0.28845000000000004,c1,2.791,1.47
4.095,3.9899999999999998,1.4,0.24025,0.19305,c0,2.04,0.8699999999999999
4.2749999999999995,4.375,1.28,0.3025,0.25875,c1,2.667,0.9570000000000001
3.42,3.535,1.08,0.13225,0.0855,c2,1.077,0.495
4.365,4.095,1.2,0.20725,0.19035,c1,2.158,1.068
4.140000000000001,4.06,1.28,0.2565,0.24345000000000003,c0,2.126,0.7875000000000001
4.005,3.9899999999999998,1.24,0.26325,0.18225000000000002,c1,2.0340000000000003,0.795
2.5200000000000005,2.59,0.8,0.05325,0.05355,c0,0.504,0.22200000000000003
2.475,2.59,0.64,0.04650000000000001,0.05039999999999999,c2,0.465,0.21600000000000003
2.745,2.66,0.76,0.06275,0.04725,c1,0.563,0.27
3.15,3.22,0.8,0.126,0.0693,c2,0.9420000000000001,0.36900000000000005
3.555,3.71,1.04,0.1235,0.10350000000000001,c2,1.15,0.5489999999999999
1.7550000000000001,1.7850000000000001,0.56,0.01275,0.018000000000000002,c2,0.147,0.07500000000000001
2.835,2.8000000000000003,0.8,0.07150000000000001,0.06615,c2,0.645,0.273
3.465,3.5700000000000003,1.16,0.19925,0.12600000000000003,c2,1.533,0.5415
2.16,2.275,0.6,0.0325,0.02745,c2,0.304,0.135
4.455,4.375,1.48,0.35525,0.27045,c0,2.767,1.035
4.59,4.515000000000001,1.44,0.39075,0.2898,c1,3.239,1.4025
3.5100000000000002,3.5,1.16,0.1365,0.1188,c0,1.3019999999999998,0.66
3.5100000000000002,3.535,0.92,0.15225,0.13995,c1,1.32,0.5249999999999999
4.95,4.864999999999999,1.56,0.3635,0.324,c0,3.329,1.335
3.915,3.8850000000000002,1.16,0.20199999999999999,0.20475000000000002,c0,1.841,0.765
4.995,4.97,1.56,0.47275,0.33885,c0,3.897,1.4849999999999999
1.71,1.75,0.52,0.0195,0.0135,c2,0.167,0.07500000000000001
3.78,3.3249999999999997,1.28,0.175,0.13545,c2,1.419,0.5535
3.87,3.8850000000000002,1.32,0.13675,0.14715,c0,1.515,0.8250000000000001
4.7700000000000005,4.7250000000000005,1.56,0.31,0.3375,c1,2.997,1.275
2.5200000000000005,2.625,0.8,0.05825,0.05265,c2,0.513,0.21749999999999997
4.32,4.0249999999999995,1.36,0.253,0.22365000000000002,c1,2.2,0.9299999999999999
3.2399999999999998,3.3249999999999997,1.08,0.098,0.08325,c2,0.871,0.375
4.140000000000001,3.9899999999999998,1.36,0.20375,0.17415,c0,1.807,0.642
3.96,3.8150000000000004,1.32,0.14375,0.18359999999999999,c0,1.4880000000000002,0.75
3.5100000000000002,3.535,0.84,0.12975,0.162,c0,1.311,0.5700000000000001
4.095,4.06,1.2,0.24925,0.19035,c0,2.024,0.8504999999999999
3.6,3.465,1.08,0.136,0.12915,c0,1.22,0.43200000000000005
3.6450000000000005,4.13,1.2,0.163,0.23535,c0,1.706,0.735
2.16,2.24,0.56,0.02925,0.022949999999999998,c2,0.266,0.12299999999999998
4.545,4.445,1.36,0.256,0.2898,c1,2.527,1.065
3.915,3.8500000000000005,1.12,0.16425,0.13995,c2,1.507,0.6975
4.545,4.7250000000000005,1.28,0.37,0.32130000000000003,c0,3.0639999999999996,1.1445
2.295,2.415,0.76,0.04625,0.0333,c2,0.389,0.165
3.33,3.395,0.8,0.10949999999999999,0.09675,c2,1.026,0.39
4.86,4.69,1.56,0.37,0.29745000000000005,c1,3.238,1.395
2.0700000000000003,2.065,0.68,0.021,0.025650000000000003,c0,0.25,0.129
4.455,4.55,1.44,0.40025,0.3051,c0,3.5860000000000003,1.59
3.96,4.13,1.2,0.1935,0.1935,c0,1.745,0.735
4.2749999999999995,4.2,1.36,0.254,0.24480000000000002,c0,2.263,0.927
4.59,4.34,1.64,0.23875,0.23085,c1,2.695,1.44
3.8249999999999997,3.71,1.04,0.2095,0.10845,c2,1.535,0.63
3.375,3.22,1.04,0.12525,0.10710000000000001,c0,1.147,0.585
3.15,3.185,0.96,0.09725,0.09405,c1,0.911,0.41250000000000003
3.15,3.15,0.8,0.07325,0.09135000000000001,c0,0.735,0.36
4.41,4.234999999999999,1.12,0.2095,0.1854,c0,1.951,0.9450000000000001
4.005,3.8500000000000005,1.0,0.14400000000000002,0.12285000000000001,c2,1.344,0.63
1.845,1.9600000000000002,0.64,0.026000000000000002,0.0351,c2,0.254,0.126
4.815,4.935,1.44,0.3465,0.378,c1,3.37,1.2135
3.6450000000000005,3.535,1.04,0.15075,0.099,c2,1.203,0.54
3.1049999999999995,3.01,0.92,0.04625,0.0495,c0,0.609,0.36
4.32,4.34,1.2,0.24825,0.2187,c0,2.203,0.915
4.545,4.55,1.4,0.25525,0.2358,c1,2.415,1.17
4.095,4.095,1.2,0.21775,0.18675,c0,1.974,0.9299999999999999
4.545,4.34,1.48,0.345,0.3312,c0,3.055,1.0499999999999998
2.565,2.625,0.72,0.059500000000000004,0.05355,c2,0.509,0.2025
4.05,3.8150000000000004,1.2,0.16825,0.17145000000000002,c0,1.956,0.8999999999999999
4.2749999999999995,4.34,1.28,0.34325,0.20970000000000003,c1,2.649,0.9825
3.33,3.36,1.08,0.17225,0.09135000000000001,c0,1.263,0.483
4.59,4.760000000000001,1.6,0.35700000000000004,0.3051,c1,3.215,1.4115
3.465,3.5700000000000003,1.2,0.15475,0.10710000000000001,c2,1.25,0.5175
4.2299999999999995,4.06,1.32,0.19675,0.2178,c0,1.995,0.99
5.13,5.25,1.68,0.5545,0.46754999999999997,c1,4.4719999999999995,1.6350000000000002
3.33,3.395,0.92,0.19,0.12015,c2,1.274,0.384
1.125,1.1900000000000002,0.44,0.0045000000000000005,0.0049499999999999995,c2,0.047,0.024
3.87,4.165,1.32,0.22625,0.1863,c2,1.969,0.8175000000000001
4.95,5.04,1.56,0.53575,0.38385,c1,4.146,1.5044999999999997
3.96,3.8850000000000002,1.24,0.24675,0.16695000000000002,c1,2.032,0.789
4.7250000000000005,4.445,1.48,0.342,0.27,c0,2.813,1.1235
2.97,3.115,0.88,0.07625,0.060300000000000006,c2,0.716,0.3555
3.96,3.9549999999999996,1.4,0.155,0.17370000000000002,c0,1.805,0.9750000000000001
3.195,3.4299999999999997,1.28,0.17425,0.1935,c1,1.759,0.8474999999999999
5.31,5.145,1.64,0.4545,0.4266,c0,4.1739999999999995,1.875
5.625,5.285,1.68,0.59825,0.4617,c1,5.01,2.0355
3.5100000000000002,3.2550000000000003,0.88,0.09075,0.1413,c1,1.271,0.675
2.25,2.205,0.72,0.03075,0.0333,c0,0.406,0.2385
4.05,3.9899999999999998,1.16,0.20025,0.20115,c0,1.9,0.8534999999999999
3.015,2.905,0.8,0.08449999999999999,0.060300000000000006,c2,0.716,0.315
2.3850000000000002,2.4499999999999997,0.64,0.045,0.0378,c2,0.4,0.18
4.635,4.55,1.48,0.375,0.16245,c0,2.749,1.107
3.375,3.5,1.16,0.13699999999999998,0.1494,c0,1.243,0.4455
4.7250000000000005,4.655,1.24,0.26625,0.27405,c0,2.715,1.3455
2.61,2.625,0.64,0.07025,0.06525,c1,0.564,0.24
2.97,3.15,0.88,0.08,0.07965,c2,0.737,0.306
3.2399999999999998,3.22,0.8,0.11625,0.08370000000000001,c2,0.927,0.34500000000000003
3.87,3.8500000000000005,1.12,0.184,0.1449,c1,1.621,0.8250000000000001
4.41,4.41,1.24,0.2675,0.261,c0,2.458,1.0050000000000001
4.2749999999999995,3.535,1.28,0.2545,0.21509999999999999,c1,2.231,0.9195
4.455,4.445,1.56,0.2225,0.28035,c0,2.344,1.0425
2.5200000000000005,2.59,0.84,0.04075,0.051750000000000004,c0,0.44799999999999995,0.22499999999999998
3.6450000000000005,3.64,1.12,0.1,0.1305,c2,1.155,0.5369999999999999
3.8249999999999997,3.8150000000000004,1.08,0.1865,0.189,c0,1.689,0.705
5.040000000000001,4.97,1.4,0.28300000000000003,0.41175,c0,3.448,1.3875000000000002
3.96,3.8150000000000004,1.2,0.183,0.21509999999999999,c1,1.895,0.8250000000000001
3.6450000000000005,3.64,1.0,0.12075,0.15614999999999998,c1,1.287,0.63
4.41,3.9549999999999996,1.24,0.2025,0.19755,c1,1.849,0.765
4.095,4.06,1.04,0.205,0.15525,c0,1.704,0.675
4.635,4.55,1.0,0.26175,0.25470000000000004,c0,2.361,0.9825
2.88,2.905,0.92,0.06075,0.06615,c2,0.609,0.28200000000000003
4.7700000000000005,4.41,1.44,0.309,0.23040000000000002,c0,2.559,0.9450000000000001
2.745,2.6950000000000003,1.0,0.073,0.04995,c1,0.628,0.24
3.69,3.64,1.12,0.121,0.12375000000000001,c2,1.199,0.546
4.5,4.375,1.4,0.23075,0.23220000000000002,c0,2.113,0.915
3.555,3.5700000000000003,1.24,0.12325,0.09765,c2,1.079,0.5009999999999999
2.5200000000000005,2.625,0.68,0.04275,0.04365,c2,0.429,0.21600000000000003
1.71,1.82,0.6,0.02225,0.018000000000000002,c0,0.189,0.09
2.88,2.8000000000000003,0.76,0.06675,0.054,c0,0.606,0.30000000000000004
4.005,3.9899999999999998,1.16,0.153,0.1548,c2,1.481,0.5475
3.96,3.8850000000000002,1.08,0.19025,0.18945,c0,1.805,0.8400000000000001
3.33,3.115,1.0,0.12475,0.0783,c0,1.03,0.477
3.375,3.185,1.0,0.10775,0.09179999999999999,c0,0.968,0.495
1.7550000000000001,1.855,0.48,0.01725,0.022500000000000003,c2,0.184,0.07350000000000001
2.475,2.52,0.68,0.03725,0.03735,c2,0.395,0.21000000000000002
4.140000000000001,4.13,1.16,0.2095,0.16065,c2,1.803,0.78
4.1850000000000005,4.0249999999999995,1.4,0.23675,0.1818,c1,2.198,1.0499999999999998
4.455,4.27,1.48,0.18525,0.28215,c1,2.217,0.99
2.61,2.59,0.92,0.0555,0.051300000000000005,c1,0.5,0.22499999999999998
4.05,3.8500000000000005,1.36,0.1585,0.1413,c0,1.62,0.66
4.95,4.935,1.36,0.31975,0.2124,c1,2.438,0.903
3.6,3.5700000000000003,1.12,0.12275,0.14985,c0,1.303,0.5549999999999999
3.87,3.9200000000000004,1.0,0.1565,0.15435000000000001,c1,1.605,0.789
3.375,3.3249999999999997,1.04,0.10375,0.10485000000000001,c0,1.035,0.51
4.140000000000001,3.9200000000000004,1.88,0.16625,0.1413,c0,1.679,0.915
4.1850000000000005,4.34,1.12,0.30025,0.19755,c1,2.321,0.921
4.5,4.41,1.48,0.27,0.29835,c1,2.766,1.1400000000000001
3.195,3.535,1.0,0.125,0.10845,c2,1.202,0.5549999999999999
3.6,3.5,1.2,0.1365,0.10079999999999999,c1,1.617,0.885
4.7250000000000005,4.55,1.4,0.3375,0.28350000000000003,c0,2.943,1.1969999999999998
3.465,3.535,1.16,0.11800000000000001,0.1611,c0,1.355,0.6000000000000001
5.084999999999999,5.04,1.6,0.359,0.34650000000000003,c0,3.574,1.5870000000000002
3.87,3.8500000000000005,1.44,0.22025,0.1431,c0,1.653,0.675
4.005,4.13,1.04,0.19125,0.21059999999999998,c1,2.265,0.96
4.365,4.234999999999999,1.32,0.21850000000000003,0.1845,c1,2.147,0.99
4.05,4.06,1.2,0.19649999999999998,0.1908,c1,1.84,0.8684999999999999
3.6450000000000005,3.745,1.4,0.27399999999999997,0.29385,c0,2.541,1.0110000000000001
2.25,2.52,0.92,0.105,0.09494999999999999,c2,0.93,0.384
3.78,3.8500000000000005,1.24,0.2475,0.16245,c2,1.824,0.615
3.6,3.64,1.04,0.1165,0.12285000000000001,c2,1.165,0.54
2.3850000000000002,2.3800000000000003,0.68,0.0385,0.0414,c0,0.367,0.195
4.7250000000000005,4.69,1.44,0.364,0.3087,c0,2.983,1.143
4.5,4.445,1.36,0.3055,0.2781,c0,2.869,1.254
4.7250000000000005,4.55,1.48,0.293,0.25020000000000003,c0,2.691,1.1595
4.05,4.0249999999999995,0.96,0.2235,0.15209999999999999,c1,1.917,0.8250000000000001
1.98,2.1,0.52,0.026000000000000002,0.01395,c2,0.239,0.10500000000000001
2.9250000000000003,2.94,0.92,0.05,0.051300000000000005,c0,0.577,0.3405
2.745,2.835,0.96,0.06175,0.08145,c0,0.637,0.28500000000000003
3.5100000000000002,3.4299999999999997,1.08,0.1075,0.1125,c1,1.18,0.5535
2.9250000000000003,3.01,0.84,0.059500000000000004,0.07200000000000001,c2,0.618,0.29400000000000004
4.545,4.445,1.32,0.28850000000000003,0.20429999999999998,c1,2.502,1.1475
4.05,4.06,1.24,0.1925,0.2214,c1,1.86,0.795
4.140000000000001,4.095,1.32,0.243,0.225,c1,2.116,0.8819999999999999
4.5,4.305,1.36,0.24225,0.20520000000000002,c0,2.108,0.885
2.6999999999999997,2.73,0.8,0.05375,0.054,c1,0.53,0.25949999999999995
4.2749999999999995,4.41,1.24,0.226,0.2268,c1,2.001,0.795
4.7250000000000005,4.62,1.44,0.38825,0.3573,c1,3.193,1.0815
3.8249999999999997,3.7800000000000002,1.12,0.16,0.12555000000000002,c2,1.484,0.75
3.1049999999999995,3.15,1.08,0.09875,0.07875,c2,0.8859999999999999,0.3525
3.87,3.9549999999999996,1.08,0.1605,0.15975,c2,1.709,0.8250000000000001
4.2749999999999995,4.06,1.08,0.1955,0.14850000000000002,c1,1.85,0.8250000000000001
3.87,3.9200000000000004,1.16,0.19475,0.20925000000000002,c1,1.796,0.735
4.32,4.0249999999999995,1.32,0.2555,0.18855,c1,2.156,0.9179999999999999
3.87,3.8150000000000004,1.12,0.13075,0.12645,c2,1.374,0.75
2.97,2.905,0.8,0.09625,0.06795,c2,0.781,0.3075
4.2299999999999995,4.375,1.36,0.23025,0.23085,c0,2.333,1.1835
4.365,4.55,1.12,0.2375,0.21915,c0,2.35,0.645
3.465,3.535,0.92,0.105,0.09315,c0,0.965,0.4605
2.79,2.975,0.72,0.06925,0.0585,c2,0.602,0.24
4.2299999999999995,4.0249999999999995,1.24,0.2545,0.21420000000000003,c1,2.2319999999999998,1.02
2.9250000000000003,2.94,0.8,0.08375,0.05625,c2,0.736,0.3405
3.375,3.29,0.84,0.08349999999999999,0.07785,c2,0.882,0.43499999999999994
4.32,4.06,1.44,0.24725,0.24300000000000002,c1,2.499,1.113
1.98,2.065,0.52,0.026000000000000002,0.025199999999999997,c2,0.259,0.10500000000000001
2.43,2.52,0.8,0.04425,0.044550000000000006,c0,0.434,0.21449999999999997
2.565,2.73,0.76,0.055,0.054,c0,0.542,0.24
4.140000000000001,3.9899999999999998,1.08,0.1985,0.22725,c1,1.959,0.7965
4.455,4.2,1.48,0.25275,0.23715000000000003,c0,2.229,1.1010000000000002
4.140000000000001,4.0249999999999995,1.32,0.20025,0.22185,c0,1.831,0.7155
3.555,3.6750000000000003,1.04,0.16875,0.12825,c0,1.527,0.675
3.915,4.06,1.24,0.2125,0.15165,c1,1.757,0.7275
4.1850000000000005,4.0249999999999995,1.2,0.2975,0.18585,c0,2.16,0.7140000000000001
4.05,4.095,1.08,0.18975,0.1683,c2,1.71,0.78
4.545,4.375,1.4,0.27125,0.20385,c0,2.262,0.9689999999999999
2.9250000000000003,2.905,0.8,0.0695,0.05625,c2,0.626,0.2895
3.6450000000000005,3.6750000000000003,1.16,0.15225,0.13815,c2,1.393,0.63
2.9250000000000003,2.975,0.8,0.06825,0.06525,c0,0.659,0.33
1.89,1.9600000000000002,0.68,0.02075,0.0216,c2,0.215,0.10200000000000001
4.05,4.34,1.08,0.179,0.20385,c2,1.848,0.8895
3.42,3.3249999999999997,1.08,0.08675,0.06300000000000001,c1,0.972,0.5549999999999999
4.140000000000001,4.0249999999999995,1.52,0.196,0.21825,c1,1.9880000000000002,1.02
4.59,4.515000000000001,1.28,0.278,0.21465,c0,2.367,1.035
5.084999999999999,4.97,1.56,0.3925,0.4428,c1,3.634,1.47
4.005,3.745,1.0,0.20850000000000002,0.17909999999999998,c1,1.745,0.72
4.5,4.515000000000001,1.4,0.33675,0.33795000000000003,c0,3.021,1.1325
4.7700000000000005,4.69,1.8,0.315,0.4383,c1,3.123,1.1175
4.32,4.34,1.32,0.24175,0.1989,c1,2.086,0.9299999999999999
3.915,3.8850000000000002,1.16,0.131,0.14175000000000001,c2,1.395,0.72
3.915,3.8850000000000002,1.08,0.1885,0.14265,c0,1.716,0.8699999999999999
4.05,4.0249999999999995,1.16,0.182,0.13545,c2,1.59,0.78
4.1850000000000005,4.0249999999999995,1.12,0.221,0.16335,c1,1.916,0.8115000000000001
2.9250000000000003,2.975,0.88,0.0675,0.0432,c2,0.634,0.27
2.9250000000000003,2.835,0.88,0.0755,0.0567,c1,0.711,0.351
3.87,3.71,1.2,0.1625,0.16695000000000002,c1,1.482,0.5880000000000001
4.635,4.375,1.36,0.28625,0.27045,c0,2.662,1.083
2.025,2.03,0.6,0.0355,0.0531,c2,0.304,0.135
5.040000000000001,5.075,1.48,0.4365,0.33030000000000004,c1,3.5839999999999996,1.305
3.15,3.185,0.84,0.07875,0.0747,c0,0.802,0.405
5.175,4.97,1.4,0.32325,0.33345,c1,3.11,1.56
3.8249999999999997,3.9200000000000004,1.12,0.20025,0.17775000000000002,c2,1.835,0.78
3.78,3.7800000000000002,1.04,0.184,0.15075000000000002,c1,1.501,0.5535
4.635,4.41,1.36,0.31775,0.26595,c0,2.77,1.1400000000000001
4.365,4.13,1.24,0.22675,0.21915,c0,2.157,0.9299999999999999
2.565,2.625,0.76,0.048,0.051750000000000004,c0,0.506,0.27749999999999997
4.2749999999999995,4.06,1.32,0.207,0.234,c1,2.077,0.915
3.69,3.64,0.88,0.10825,0.08235,c2,1.037,0.552
1.98,2.345,0.56,0.038,0.03285,c1,0.34,0.15000000000000002
4.635,4.760000000000001,1.28,0.309,0.23625000000000002,c0,2.469,0.9750000000000001
3.285,3.22,0.92,0.0825,0.0747,c1,0.897,0.51
2.6999999999999997,2.66,0.72,0.08275,0.05625,c2,0.5539999999999999,0.24599999999999997
5.175,5.04,1.72,0.47575,0.5075999999999999,c0,4.346,1.6095
3.285,3.22,0.88,0.08775,0.09179999999999999,c2,0.899,0.44999999999999996
2.9250000000000003,2.765,0.84,0.0555,0.06615,c2,0.612,0.28500000000000003
4.095,3.9200000000000004,1.24,0.17,0.171,c0,1.594,0.7275
1.44,1.645,0.32,0.00925,0.016200000000000003,c2,0.096,0.045
3.285,3.08,1.0,0.10775,0.10260000000000001,c0,1.032,0.46499999999999997
2.835,2.975,0.64,0.0655,0.05265,c2,0.606,0.28500000000000003
4.995,4.7250000000000005,1.64,0.3565,0.3222,c1,3.85,1.3605
3.96,3.9200000000000004,1.04,0.12125,0.1818,c0,1.651,0.855
2.3850000000000002,2.59,0.6,0.045,0.045899999999999996,c0,0.428,0.21000000000000002
2.9250000000000003,3.15,1.08,0.09025,0.10485000000000001,c1,0.8759999999999999,0.33
4.140000000000001,4.2,1.2,0.26675,0.24615000000000004,c0,2.494,0.8699999999999999
4.41,4.515000000000001,1.4,0.32625,0.21375,c0,2.64,1.0155
2.43,2.275,0.8,0.04,0.03915,c2,0.37,0.195
1.8,1.82,0.52,0.022000000000000002,0.024300000000000002,c0,0.192,0.09
2.3850000000000002,2.4499999999999997,0.72,0.03725,0.03735,c1,0.371,0.18
3.42,3.36,0.96,0.13525,0.12645,c1,1.216,0.5549999999999999
3.2399999999999998,3.15,1.04,0.0955,0.1143,c2,0.956,0.4109999999999999
4.5,4.515000000000001,1.36,0.24025,0.24659999999999999,c1,2.369,1.065
2.5200000000000005,2.6950000000000003,0.72,0.05125,0.0378,c2,0.456,0.1965
5.31,5.145,1.72,0.36375,0.36269999999999997,c0,3.4939999999999998,1.6710000000000003
3.15,3.36,1.08,0.13675,0.08955,c2,1.093,0.474
5.040000000000001,4.760000000000001,1.56,0.29,0.34695000000000004,c1,3.3280000000000003,1.6350000000000002
4.5,4.62,1.4,0.278,0.25245,c1,2.655,1.2254999999999998
1.7550000000000001,1.8900000000000001,0.64,0.01925,0.01755,c0,0.2,0.09
4.2299999999999995,4.13,1.2,0.24050000000000002,0.20879999999999999,c0,1.991,0.72
3.465,3.4299999999999997,1.0,0.16,0.1116,c0,1.298,0.5085000000000001
4.32,4.34,1.36,0.2675,0.225,c1,2.209,0.861
3.285,3.22,0.92,0.11825,0.1062,c2,1.022,0.36900000000000005
2.61,2.73,1.0,0.0605,0.07379999999999999,c1,0.611,0.27
2.25,2.4499999999999997,0.6,0.04175,0.03195,c2,0.339,0.12299999999999998
4.68,4.55,1.36,0.30775,0.25965,c0,2.731,1.08
3.375,3.6750000000000003,0.96,0.15225,0.10260000000000001,c2,1.263,0.5700000000000001
2.25,2.4499999999999997,0.8,0.08625,0.0567,c2,0.803,0.3765
4.68,4.585,1.44,0.35925,0.324,c0,2.984,1.065
3.78,3.8850000000000002,0.88,0.22225,0.1539,c1,1.8619999999999999,0.675
4.365,4.375,1.4,0.33825,0.23535,c1,2.7239999999999998,1.1115
3.6,3.5700000000000003,0.96,0.17350000000000002,0.09945,c1,1.401,0.585
3.06,3.08,0.8,0.094,0.0783,c1,0.902,0.39
4.005,3.9899999999999998,1.2,0.252,0.1665,c1,1.99,0.7515000000000001
4.5,4.515000000000001,1.28,0.27375,0.2943,c1,2.493,0.8999999999999999
2.5200000000000005,2.59,0.8,0.05825,0.02385,c2,0.442,0.1905
4.140000000000001,4.0249999999999995,1.2,0.16649999999999998,0.1863,c1,1.854,0.8955
3.15,3.185,1.12,0.1105,0.11385,c1,1.037,0.405
3.195,3.395,0.96,0.1075,0.14535,c0,1.094,0.42000000000000004
2.295,2.3800000000000003,0.6,0.03725,0.036000000000000004,c2,0.36,0.1575
3.33,3.2550000000000003,0.96,0.094,0.07335,c2,0.873,0.44099999999999995
3.8249999999999997,3.71,0.88,0.1185,0.1449,c0,1.4780000000000002,0.885
4.095,4.06,1.2,0.23825,0.19395,c0,2.228,0.795
3.555,3.64,1.08,0.14925,0.11655,c2,1.266,0.5249999999999999
2.79,2.835,0.52,0.07875,0.0594,c2,0.641,0.264
1.845,1.8900000000000001,0.4,0.015,0.016649999999999998,c2,0.168,0.087
3.15,3.15,0.96,0.10025,0.09585,c2,0.9359999999999999,0.3975
2.1149999999999998,2.24,0.72,0.049,0.030150000000000003,c2,0.366,0.126
3.2399999999999998,3.2550000000000003,0.88,0.13325,0.07650000000000001,c0,0.991,0.363
4.05,3.9899999999999998,1.12,0.16925,0.1332,c0,1.59,0.735
3.69,3.745,1.2,0.1725,0.1683,c0,1.621,0.72
4.68,4.445,1.4,0.3,0.24209999999999998,c0,2.5839999999999996,1.1010000000000002
2.97,3.15,0.8,0.09725,0.09000000000000001,c2,0.8220000000000001,0.29400000000000004
4.095,4.234999999999999,1.16,0.16699999999999998,0.17865,c1,1.724,0.8999999999999999
2.0700000000000003,2.17,0.56,0.02525,0.02385,c2,0.249,0.11399999999999999
3.465,3.3249999999999997,1.16,0.1175,0.09720000000000001,c0,1.235,0.645
2.565,2.6950000000000003,0.68,0.06075,0.04005,c2,0.488,0.20400000000000001
3.78,3.9200000000000004,1.56,0.15125,0.16155,c0,1.617,0.855
2.655,2.52,0.84,0.04325,0.0477,c0,0.48200000000000004,0.28500000000000003
4.005,4.13,1.12,0.17800000000000002,0.21059999999999998,c0,1.8619999999999999,0.8400000000000001
4.7250000000000005,4.7250000000000005,1.24,0.314,0.30645000000000006,c1,2.957,1.26
3.915,3.745,1.12,0.18675,0.20609999999999998,c0,1.7480000000000002,0.6585
3.6,3.5,0.96,0.1305,0.1287,c2,1.232,0.5805
3.465,3.71,1.0,0.1445,0.1359,c1,1.339,0.54
3.15,3.3249999999999997,0.92,0.11875,0.08910000000000001,c2,0.996,0.42000000000000004
3.8249999999999997,3.605,1.16,0.24850000000000003,0.16290000000000002,c0,1.873,0.6555
3.1049999999999995,3.15,0.88,0.11775,0.07695,c2,0.94,0.3405
3.96,3.71,1.08,0.1565,0.15435000000000001,c1,1.567,0.6555
4.7700000000000005,4.795,1.36,0.3235,0.34469999999999995,c0,3.12,1.395
4.635,4.69,1.36,0.33025,0.30555000000000004,c1,2.853,1.1099999999999999
4.365,4.13,1.64,0.22625,0.21420000000000003,c1,2.463,1.26
3.78,3.605,1.08,0.14075,0.1143,c1,1.259,0.645
4.815,4.69,1.52,0.37325,0.26415,c0,3.338,1.524
4.365,4.34,1.44,0.24675,0.23040000000000002,c2,2.3080000000000003,0.9450000000000001
4.5,4.375,1.2,0.17225,0.20115,c1,1.906,0.915
4.32,4.27,1.32,0.31725,0.2313,c0,2.488,0.915
5.084999999999999,4.864999999999999,1.52,0.37325,0.3591,c1,3.527,1.4925
